|id|lat|lng|lat_long|geographical_raw_data|geographical_hood_data
343|12-1-203|-34.5847845|-58.4165247|('-34.5847845', '-58.4165247')|{'place_id': 15539274, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 264828520, 'lat': '-34.5848600857143', 'lon': '-58.4165848714286', 'display_name': '3744, Avenida Santa Fe, Alto Palermo, Comuna 14, Palermo, CABA, C1425BGZ, Argentina', 'address': {'house_number': '3744', 'road': 'Avenida Santa Fe', 'neighbourhood': 'Alto Palermo', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1425BGZ', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.584960085714', '-34.584760085714', '-58.416684871429', '-58.416484871429']}|Palermo
344|15-1-302|-34.6144399|-58.4608499|('-34.6144399', '-58.4608499')|{'place_id': 17135515, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 307817501, 'lat': '-34.6145328367347', 'lon': '-58.460821755102', 'display_name': '2408, Avenida Gaona, Comuna 7, Villa General Mitre, CABA, C1416DKO, Argentina', 'address': {'house_number': '2408', 'road': 'Avenida Gaona', 'suburb': 'Villa General Mitre', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1416DKO', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.614632836735', '-34.614432836735', '-58.460921755102', '-58.460721755102']}|Villa General Mitre
345|15-1-362|-34.6015334|-58.4413993|('-34.6015334', '-58.4413993')|{'place_id': 17332703, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313601592, 'lat': '-34.6015985918367', 'lon': '-58.4413490408163', 'display_name': '79, Avenida Raúl Scalabrini Ortiz, Comuna 15, Villa Crespo, CABA, C1414DLC, Argentina', 'address': {'house_number': '79', 'road': 'Avenida Raúl Scalabrini Ortiz', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414DLC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.601698591837', '-34.601498591837', '-58.441449040816', '-58.441249040816']}|Villa Crespo
346|10-3-679|-34.592171|-58.427222|('-34.592171', '-58.427222')|{'place_id': 57818331, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4709411369, 'lat': '-34.5921977', 'lon': '-58.4271533', 'display_name': 'World Argentina, Avenida Raúl Scalabrini Ortiz, Palermo Soho, Comuna 14, Palermo, CABA, C1414DON, Argentina', 'address': {'electronics': 'World Argentina', 'road': 'Avenida Raúl Scalabrini Ortiz', 'neighbourhood': 'Palermo Soho', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414DON', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5922977', '-34.5920977', '-58.4272533', '-58.4270533']}|Palermo
347|9-2-15|-34.5801|-58.4092|('-34.5801', '-58.4092')|{'place_id': 19435499, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 413000845, 'lat': '-34.5800365673469', 'lon': '-58.4091895408163', 'display_name': '3559, Cerviño, Palermo Norte, Comuna 14, Palermo, CABA, C1425DEX, Argentina', 'address': {'house_number': '3559', 'road': 'Cerviño', 'neighbourhood': 'Palermo Norte', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1425DEX', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.580136567347', '-34.579936567347', '-58.409289540816', '-58.409089540816']}|Palermo
348|15-1-306|-34.6552174|-58.5223907|('-34.6552174', '-58.5223907')|{'place_id': 19777367, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 427522800, 'lat': '-34.6552916', 'lon': '-58.5224401', 'display_name': '7472, Avenida Emilio Castro, Comuna 9, Liniers, CABA, C1408IGK, Argentina', 'address': {'house_number': '7472', 'road': 'Avenida Emilio Castro', 'suburb': 'Liniers', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1408IGK', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6553916', '-34.6551916', '-58.5225401', '-58.5223401']}|Liniers
349|10-2-277|-34.589507|-58.422997|('-34.589507', '-58.422997')|{'place_id': 17961215, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 351740824, 'lat': '-34.5894899591837', 'lon': '-58.4230056122449', 'display_name': '1826, Avenida Raúl Scalabrini Ortiz, Palermo Soho, Comuna 14, Palermo, CABA, C1414BSC, Argentina', 'address': {'house_number': '1826', 'road': 'Avenida Raúl Scalabrini Ortiz', 'neighbourhood': 'Palermo Soho', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414BSC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.589589959184', '-34.589389959184', '-58.423105612245', '-58.422905612245']}|Palermo
350|15-1-12|-34.5994232|-58.4379841|('-34.5994232', '-58.4379841')|{'place_id': 201984617, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313469276, 'lat': '-34.5995033130776', 'lon': '-58.4379328176805', 'display_name': '341, Avenida Raúl Scalabrini Ortiz, Comuna 15, Villa Crespo, CABA, C1414DNQ, Argentina', 'address': {'house_number': '341', 'road': 'Avenida Raúl Scalabrini Ortiz', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414DNQ', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.599603313078', '-34.599403313078', '-58.438032817681', '-58.43783281768']}|Villa Crespo
351|15-1-408|-34.5905692|-58.4244299|('-34.5905692', '-58.4244299')|{'place_id': 17961543, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 351740862, 'lat': '-34.5904829142857', 'lon': '-58.4244868591837', 'display_name': '1648, Avenida Raúl Scalabrini Ortiz, Palermo Soho, Comuna 14, Palermo, CABA, C1414BSC, Argentina', 'address': {'house_number': '1648', 'road': 'Avenida Raúl Scalabrini Ortiz', 'neighbourhood': 'Palermo Soho', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414BSC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.590582914286', '-34.590382914286', '-58.424586859184', '-58.424386859184']}|Palermo
352|12-1-24|-34.5902858|-58.4240622|('-34.5902858', '-58.4240622')|{'place_id': 17961543, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 351740862, 'lat': '-34.5902296', 'lon': '-58.4240967', 'display_name': '1700, Avenida Raúl Scalabrini Ortiz, Palermo Soho, Comuna 14, Palermo, CABA, C1414BSC, Argentina', 'address': {'house_number': '1700', 'road': 'Avenida Raúl Scalabrini Ortiz', 'neighbourhood': 'Palermo Soho', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414BSC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5903296', '-34.5901296', '-58.4241967', '-58.4239967']}|Palermo
353|15-1-272|-34.5880694|-58.4205839|('-34.5880694', '-58.4205839')|{'place_id': 17961665, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 351740875, 'lat': '-34.5881674285714', 'lon': '-58.4205334081633', 'display_name': '2067, Avenida Raúl Scalabrini Ortiz, Palermo Soho, Comuna 14, Palermo, CABA, C1425BUH, Argentina', 'address': {'house_number': '2067', 'road': 'Avenida Raúl Scalabrini Ortiz', 'neighbourhood': 'Palermo Soho', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1425BUH', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.588267428571', '-34.588067428571', '-58.420633408163', '-58.420433408163']}|Palermo
354|15-1-45|-34.650879|-58.5153128|('-34.650879', '-58.5153128')|{'place_id': 17068363, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 306317672, 'lat': '-34.6509168653061', 'lon': '-58.5153467040816', 'display_name': '1151, Avenida Lisandro de la Torre, Comuna 9, Liniers, CABA, C1408IGK, Argentina', 'address': {'house_number': '1151', 'road': 'Avenida Lisandro de la Torre', 'suburb': 'Liniers', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1408IGK', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.651016865306', '-34.650816865306', '-58.515446704082', '-58.515246704082']}|Liniers
355|12-1-26|-34.580229|-58.408608|('-34.580229', '-58.408608')|{'place_id': 57747278, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 4674107844, 'lat': '-34.5802222', 'lon': '-58.408618', 'display_name': 'Coto Minimercado, Cerviño, Palermo Norte, Comuna 14, Palermo, CABA, C1425DEX, Argentina', 'address': {'convenience': 'Coto Minimercado', 'road': 'Cerviño', 'neighbourhood': 'Palermo Norte', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1425DEX', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5803222', '-34.5801222', '-58.408718', '-58.408518']}|Palermo
356|15-1-482|-34.5955928|-58.432102|('-34.5955928', '-58.432102')|{'place_id': 17321805, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313469352, 'lat': '-34.5955067142857', 'lon': '-58.4321642040816', 'display_name': '910, Avenida Raúl Scalabrini Ortiz, Comuna 15, Villa Crespo, CABA, C1414BAR, Argentina', 'address': {'house_number': '910', 'road': 'Avenida Raúl Scalabrini Ortiz', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414BAR', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.595606714286', '-34.595406714286', '-58.432264204082', '-58.432064204082']}|Villa Crespo
357|23-1-6287|-34.6508|-58.5148|('-34.6508', '-58.5148')|{'place_id': 17069181, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 306317775, 'lat': '-34.6510054045455', 'lon': '-58.5149368363636', 'display_name': '1176, Avenida Lisandro de la Torre, Comuna 9, Liniers, CABA, C1408IGK, Argentina', 'address': {'house_number': '1176', 'road': 'Avenida Lisandro de la Torre', 'suburb': 'Liniers', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1408IGK', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.651105404546', '-34.650905404545', '-58.515036836364', '-58.514836836364']}|Liniers
358|10-3-542|-34.631451|-58.485336|('-34.631451', '-58.485336')|{'place_id': 17153445, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 308509177, 'lat': '-34.6314813', 'lon': '-58.4853479923077', 'display_name': '269, Avenida Segurola, Comuna 10, Floresta, CABA, C1407DYH, Argentina', 'address': {'house_number': '269', 'road': 'Avenida Segurola', 'suburb': 'Floresta', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1407DYH', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6315813', '-34.6313813', '-58.485447992308', '-58.485247992308']}|Floresta
359|10-3-680|-34.653948|-58.51897|('-34.653948', '-58.51897')|{'place_id': 17071839, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 306323497, 'lat': '-34.6540089387755', 'lon': '-58.5190102040816', 'display_name': '1421, Carhué, Comuna 9, Liniers, CABA, C1408IGK, Argentina', 'address': {'house_number': '1421', 'road': 'Carhué', 'suburb': 'Liniers', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1408IGK', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.654108938776', '-34.653908938775', '-58.519110204082', '-58.518910204082']}|Liniers
360|12-1-55|-34.6290437|-58.481691|('-34.6290437', '-58.481691')|{'place_id': 15772604, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 280758636, 'lat': '-34.6291165673469', 'lon': '-58.4816717', 'display_name': '3762, Avenida Avellaneda, Comuna 10, Floresta, CABA, 1407, Argentina', 'address': {'house_number': '3762', 'road': 'Avenida Avellaneda', 'suburb': 'Floresta', 'city': 'CABA', 'state': 'CABA', 'postcode': '1407', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.629216567347', '-34.629016567347', '-58.4817717', '-58.4815717']}|Floresta
361|10-3-649|-34.651978|-58.515854|('-34.651978', '-58.515854')|{'place_id': 178349593, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 474432925, 'lat': '-34.65193095', 'lon': '-58.5158792632638', 'display_name': 'Express, Avenida Emilio Castro, Comuna 9, Liniers, CABA, C1408IGK, Argentina', 'address': {'supermarket': 'Express', 'road': 'Avenida Emilio Castro', 'suburb': 'Liniers', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1408IGK', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6520253', '-34.6518221', '-58.5160172', '-58.5157413']}|Liniers
362|15-1-475|-34.6071505|-58.4484476|('-34.6071505', '-58.4484476')|{'place_id': 17438237, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 317726519, 'lat': '-34.6071705459459', 'lon': '-58.4484507986487', 'display_name': '1372, Avenida San Martín, Comuna 6, Villa Crespo, CABA, C1405DKA, Argentina', 'address': {'house_number': '1372', 'road': 'Avenida San Martín', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1405DKA', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.607270545946', '-34.607070545946', '-58.448550798649', '-58.448350798649']}|Villa Crespo
363|10-3-661|-34.594504|-58.428737|('-34.594504', '-58.428737')|{'place_id': 238820725, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313469316, 'lat': '-34.5944693795918', 'lon': '-58.4287666755102', 'display_name': '1142, Aráoz, Palermo Soho, Comuna 14, Villa Crespo, CABA, C1414DPX, Argentina', 'address': {'house_number': '1142', 'road': 'Aráoz', 'neighbourhood': 'Palermo Soho', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414DPX', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.594569379592', '-34.594369379592', '-58.42886667551', '-58.42866667551']}|Villa Crespo
364|12-1-103|-34.6121149|-58.4550437|('-34.6121149', '-58.4550437')|{'place_id': 17437964, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 317725569, 'lat': '-34.6122150833333', 'lon': '-58.45499225', 'display_name': '1930, Avenida Gaona, Comuna 6, Caballito, CABA, C1416DJV, Argentina', 'address': {'house_number': '1930', 'road': 'Avenida Gaona', 'suburb': 'Caballito', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1416DJV', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.612315083333', '-34.612115083333', '-58.45509225', '-58.45489225']}|Caballito
365|15-1-13|-34.6243386|-58.4725229|('-34.6243386', '-58.4725229')|{'place_id': 17160869, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 308806578, 'lat': '-34.6243837938775', 'lon': '-58.4726198816327', 'display_name': '692, Avenida Nazca, Comuna 7, Flores, CABA, C1406FWY, Argentina', 'address': {'house_number': '692', 'road': 'Avenida Nazca', 'suburb': 'Flores', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1406FWY', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.624483793878', '-34.624283793877', '-58.472719881633', '-58.472519881633']}|Flores
366|15-1-8|-34.6355238|-58.4889911|('-34.6355238', '-58.4889911')|{'place_id': 15587092, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265320793, 'lat': '-34.6354021571429', 'lon': '-58.4890314367347', 'display_name': '8877, Avenida Rivadavia, Comuna 10, Vélez Sarsfield, CABA, C1407DYK, Argentina', 'address': {'house_number': '8877', 'road': 'Avenida Rivadavia', 'suburb': 'Vélez Sarsfield', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1407DYK', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.635502157143', '-34.635302157143', '-58.489131436735', '-58.488931436735']}|Vélez Sarsfield
367|10-3-630|-34.588209|-58.419052|('-34.588209', '-58.419052')|{'place_id': 17964244, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 351973933, 'lat': '-34.5882676285714', 'lon': '-58.4190195836735', 'display_name': '2151, Aráoz, Alto Palermo, Comuna 14, Palermo, CABA, C1425DTO, Argentina', 'address': {'house_number': '2151', 'road': 'Aráoz', 'neighbourhood': 'Alto Palermo', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1425DTO', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.588367628571', '-34.588167628571', '-58.419119583674', '-58.418919583673']}|Palermo
368|10-3-420|-34.608803|-58.448623|('-34.608803', '-58.448623')|{'place_id': 258455404, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 682269946, 'lat': '-34.60892105', 'lon': '-58.4485268186435', 'display_name': '1384, Avenida Gaona, Comuna 6, Caballito, CABA, C1416DRO, Argentina', 'address': {'house_number': '1384', 'road': 'Avenida Gaona', 'suburb': 'Caballito', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1416DRO', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6091014', '-34.6087418', '-58.4486844', '-58.4483701']}|Caballito
369|15-1-492|-34.6082744|-58.4475523|('-34.6082744', '-58.4475523')|{'place_id': 261202524, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 6453350493, 'lat': '-34.6082988', 'lon': '-58.4475357', 'display_name': 'Dia, Avenida Gaona, Comuna 6, Caballito, CABA, C1405DKA, Argentina', 'address': {'supermarket': 'Dia', 'road': 'Avenida Gaona', 'suburb': 'Caballito', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1405DKA', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6083988', '-34.6081988', '-58.4476357', '-58.4474357']}|Caballito
370|10-3-618|-34.580526|-58.405894|('-34.580526', '-58.405894')|{'place_id': 19435451, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 413000840, 'lat': '-34.580572577551', 'lon': '-58.4058051081633', 'display_name': '2761, Bulnes, Palermo Norte, Comuna 14, Palermo, CABA, 1425AAJ, Argentina', 'address': {'house_number': '2761', 'road': 'Bulnes', 'neighbourhood': 'Palermo Norte', 'suburb': 'Palermo', 'city': 'CABA', 'state': 'CABA', 'postcode': '1425AAJ', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.580672577551', '-34.580472577551', '-58.405905108163', '-58.405705108163']}|Palermo
371|10-3-645|-34.60151|-58.437085|('-34.60151', '-58.437085')|{'place_id': 17334760, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313617698, 'lat': '-34.601457755102', 'lon': '-58.4370397959184', 'display_name': '295, Luis María Drago, Comuna 6, Villa Crespo, CABA, 1122, Argentina', 'address': {'house_number': '295', 'road': 'Luis María Drago', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': '1122', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.601557755102', '-34.601357755102', '-58.437139795918', '-58.436939795918']}|Villa Crespo
372|10-3-722|-34.648817|-58.508626|('-34.648817', '-58.508626')|{'place_id': 19777297, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 427522791, 'lat': '-34.6489069285714', 'lon': '-58.5085790571429', 'display_name': '6186, Avenida Emilio Castro, Comuna 9, Liniers, CABA, 0000, Argentina', 'address': {'house_number': '6186', 'road': 'Avenida Emilio Castro', 'suburb': 'Liniers', 'city': 'CABA', 'state': 'CABA', 'postcode': '0000', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.649006928571', '-34.648806928571', '-58.508679057143', '-58.508479057143']}|Liniers
373|19-1-00082|-34.60807|-58.44685|('-34.60807', '-58.44685')|{'place_id': 240051507, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 628440859, 'lat': '-34.60819595', 'lon': '-58.4468116967521', 'display_name': 'YPF, 1204, Avenida Gaona, Comuna 6, Caballito, CABA, C1416DRN, Argentina', 'address': {'fuel': 'YPF', 'house_number': '1204', 'road': 'Avenida Gaona', 'suburb': 'Caballito', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1416DRN', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6085292', '-34.6079368', '-58.4470519', '-58.4466065']}|Caballito
374|15-1-511|-34.603977|-58.4403471|('-34.603977', '-58.4403471')|{'place_id': 17333633, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313603256, 'lat': '-34.6039278571429', 'lon': '-58.4402837142857', 'display_name': '1259, Leopoldo Marechal, Comuna 6, Villa Crespo, CABA, C1414DLC, Argentina', 'address': {'house_number': '1259', 'road': 'Leopoldo Marechal', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414DLC', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.604027857143', '-34.603827857143', '-58.440383714286', '-58.440183714286']}|Villa Crespo
375|10-3-528|-34.599811|-58.433801|('-34.599811', '-58.433801')|{'place_id': 17322208, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 313469415, 'lat': '-34.5998169591837', 'lon': '-58.433815877551', 'display_name': '252, Francisco de Aguirre, Comuna 15, Villa Crespo, CABA, C1414AJB, Argentina', 'address': {'house_number': '252', 'road': 'Francisco de Aguirre', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414AJB', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.599916959184', '-34.599716959184', '-58.433915877551', '-58.433715877551']}|Villa Crespo
376|15-1-526|-34.595594|-58.427785|('-34.595594', '-58.427785')|{'place_id': 15591375, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265437413, 'lat': '-34.5955708979592', 'lon': '-58.4277675285714', 'display_name': '4383, Avenida Córdoba, Comuna 5, Almagro, CABA, C1414BAB, Argentina', 'address': {'house_number': '4383', 'road': 'Avenida Córdoba', 'suburb': 'Almagro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414BAB', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.595670897959', '-34.595470897959', '-58.427867528571', '-58.427667528571']}|Almagro
377|15-1-431|-34.600968|-58.435513|('-34.600968', '-58.435513')|{'place_id': 15590676, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 265421300, 'lat': '-34.6010810833333', 'lon': '-58.4355406', 'display_name': '4942, Avenida Corrientes, Comuna 15, Villa Crespo, CABA, C1414AJP, Argentina', 'address': {'house_number': '4942', 'road': 'Avenida Corrientes', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1414AJP', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.601181083333', '-34.600981083333', '-58.4356406', '-58.4354406']}|Villa Crespo
378|15-1-1532|-34.6479782|-58.5063272|('-34.6479782', '-58.5063272')|{'place_id': 17088437, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 306603216, 'lat': '-34.6479070469388', 'lon': '-58.506276477551', 'display_name': '906, Avenida Larrazábal, Comuna 9, Mataderos, CABA, 0000, Argentina', 'address': {'house_number': '906', 'road': 'Avenida Larrazábal', 'suburb': 'Mataderos', 'city': 'CABA', 'state': 'CABA', 'postcode': '0000', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.648007046939', '-34.647807046939', '-58.506376477551', '-58.506176477551']}|Mataderos
379|3-1-31|-34.575574|-58.397682|('-34.575574', '-58.397682')|{'place_id': 100545213, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 113525918, 'lat': '-34.5760883077695', 'lon': '-58.3979551470174', 'display_name': 'Padre Carlos Mugica, Comuna 2, Retiro, CABA, C1001ABJ, Argentina', 'address': {'road': 'Padre Carlos Mugica', 'suburb': 'Retiro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1001ABJ', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5899192', '-34.5731692', '-58.4017436', '-58.3736005']}|Retiro
380|19-1-03160|-34.59623|-58.42638|('-34.59623', '-58.42638')|{'place_id': 177561972, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 473609232, 'lat': '-34.59615465', 'lon': '-58.4263122748821', 'display_name': 'YPF, Avenida Córdoba, Comuna 5, Almagro, CABA, C1188AAG, Argentina', 'address': {'fuel': 'YPF', 'road': 'Avenida Córdoba', 'suburb': 'Almagro', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1188AAG', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.5963435', '-34.5959667', '-58.4264683', '-58.426157']}|Almagro
381|10-3-561|-34.606964|-58.443773|('-34.606964', '-58.443773')|{'place_id': 178293980, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 475322573, 'lat': '-34.6070412', 'lon': '-58.4437667270568', 'display_name': 'Centro de Diagnóstico, Avenida Ángel Gallardo, Comuna 6, Villa Crespo, CABA, C1405DKA, Argentina', 'address': {'clinic': 'Centro de Diagnóstico', 'road': 'Avenida Ángel Gallardo', 'suburb': 'Villa Crespo', 'city': 'CABA', 'state': 'CABA', 'postcode': 'C1405DKA', 'country': 'Argentina', 'country_code': 'ar'}, 'boundingbox': ['-34.6071501', '-34.6069319', '-58.4438626', '-58.4436705']}|Villa Crespo
